sample_index,sim_time_s,ego_x,ego_y,ego_speed_mps,obstacle_count,nearest_ttc_s,nearest_ttc_obstacle_id,nearest_ttc_reason,nearest_ttc_longitudinal_gap_m,nearest_ttc_lateral_gap_m,nearest_ttc_bumper_gap_m,nearest_ttc_bumper_gap_raw_m,nearest_ttc_closing_speed_mps,nearest_ttc_obstacle_x,nearest_ttc_obstacle_y,nearest_ttc_obstacle_v_mps,max_drac_mps2,min_pet_s,behavior_decision,fsm_state,blocking_obstacle_id,decision_reason,collision_count,last_collision_actor_type,cp_provider_source,native_opencda_available,native_opencda_required,cp_obstacle_count,lateral_offset_m,heading_error_rad,Cost_ref,Cost_LaneCenter,Cost_RoadBoundary,Cost_Repulsive,Cost_Control,road_boundary_sample_valid,road_boundary_lateral_offset_m,road_boundary_lane_width_m,road_boundary_ego_half_width_m,road_boundary_clearance_m,road_boundary_breach,road_boundary_breach_count,road_boundary_sample_count,road_boundary_breach_rate
187,17.27592021,-78.9953384399414,129.154052734375,5.132146947710055,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,142.86207667731614,288.8504964764825,0.0,9.858381334892866e-61,1266.760034298662,True,0.5070259549131071,3.4987289537011055,1.07,0.03765896366754032,False,0,188,0.0
188,17.325920211,-79.22474670410156,129.04344177246094,5.0777235470074995,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5024519220061954,3.4987289536996378,1.07,0.030443235601522872,False,0,189,0.0
189,17.375920212,-79.4516372680664,128.93235778808594,5.040356199667021,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5441352341616152,3.4987289536981185,1.07,0.02846117836202558,False,0,190,0.0
190,17.425920212,-79.67642974853516,128.82083129882812,5.009627351092704,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5358500422179218,3.4989125371991703,1.07,0.03198664361087947,False,0,191,0.0
191,17.475920213,-79.90264129638672,128.70643615722656,5.169897585558875,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,122.56535486267528,261.6164636433863,0.0,5.817330751085777e-62,1082.188026900702,True,0.5742844792897867,3.498728953695199,1.07,0.03159283534355542,False,0,192,0.0
192,17.525920214,-80.13433074951172,128.58721923828125,5.198585157761103,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5623259158252847,3.4987289536936585,1.07,0.029393134710610808,False,0,193,0.0
193,17.575920215,-80.36376953125,128.46751403808594,5.166022323814691,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5519113464020214,3.4987289536921398,1.07,0.025786290037732057,False,0,194,0.0
194,17.625920215,-80.5912857055664,128.34719848632812,5.140570635373636,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,211.3510920897341,412.1670828092356,0.0,6.946379495747284e-63,2887.7312803844534,True,0.5429833056388218,3.4987289536892963,1.07,0.020808839971555054,False,0,195,0.0
195,17.675920216,-80.81704711914062,128.22584533691406,5.12031230703336,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5358287597290047,3.4987289536878095,1.07,0.014157785457533795,False,0,196,0.0
196,17.725920217,-81.04112243652344,128.10365295410156,5.099241138830797,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5302414907091588,3.4987289536863084,1.07,0.006042089737837625,False,0,197,0.0
197,17.775920218,-81.26358032226562,127.98029327392578,5.08434539510352,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5724868364295684,3.498728953684793,1.07,0.005292910325886885,False,0,198,0.0
198,17.825920218,-81.48469543457031,127.85581970214844,5.073484549594746,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,206.770504459627,411.3867182805395,0.0,4.4371093105314354e-64,3310.29997296845,True,0.563670506088053,3.498827671584301,1.07,0.0011359366769051749,False,0,199,0.0
199,17.875920219,-81.70459747314453,127.72999572753906,5.065181726527711,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.605261830163097,3.4987289536818085,1.07,0.005696023121673305,False,0,200,0.0
200,17.92592022,-81.92314147949219,127.60324096679688,5.048042521384754,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.592772311752479,3.4987289536803607,1.07,0.004427911468679296,False,0,201,0.0
201,17.975920221,-82.14006805419922,127.47543334960938,5.030671185554621,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,243.26076859222667,475.58239093308265,0.0,5.862061559468395e-65,3982.52507544118,True,0.5820459869117467,3.498728953678265,1.07,0.001490457997085054,False,0,202,0.0
202,18.025920221,-82.35540771484375,127.346923828125,5.008108148430948,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5727717488447106,3.4987289536767996,1.07,-0.0028053151397716414,False,0,203,0.0
203,18.075920222,-82.57356262207031,127.2142562866211,5.193419489505787,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5654556896460248,3.4987289536752773,1.07,-0.009261817382120258,False,0,204,0.0
204,18.125920223,-82.79345703125,127.07872772216797,5.1869256997897875,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5595944660084096,3.4987289536737873,1.07,-0.0172920187375257,False,0,205,0.0
205,18.175920223,-83.01082611083984,126.94203186035156,5.125330188266381,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,200.7584920208026,384.8039381626431,0.0,3.7519086866278236e-66,2925.6911863651576,True,0.5739648498202625,3.4987289536725172,1.07,-0.020038316852966614,False,0,206,0.0
206,18.225920224,-83.22795104980469,126.8041763305664,5.170222397649827,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5945800363665683,3.498728953670804,1.07,-0.024777981910731967,False,0,207,0.0
207,18.275920225,-83.44322967529297,126.66539001464844,5.080045090956719,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5872179748728168,3.4987289536693207,1.07,-0.02501358145748775,False,0,208,0.0
208,18.325920226,-83.65850067138672,126.52530670166016,5.16405809397196,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,170.95493143808582,338.94155476077054,0.0,4.89174922877544e-67,2160.4915806159247,True,0.6264900210084796,3.4987289536678494,1.07,-0.023832618230697905,False,0,209,0.0
209,18.375920226,-83.87235260009766,126.38407897949219,5.11912532786515,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6148878241575679,3.4987289536657316,1.07,-0.026154976415031145,False,0,210,0.0
210,18.425920227,-84.08480072021484,126.24305725097656,5.087003696750769,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6039448924055402,3.4987289536641852,1.07,-0.029069201896898184,False,0,211,0.0
211,18.475920228,-84.2947998046875,126.10160064697266,5.053507134821326,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,246.9670034409527,441.08459440261015,0.0,7.014334428774279e-68,4167.2028912152455,True,0.594794359496846,3.498728953662648,1.07,-0.033634113179666775,False,0,212,0.0
212,18.525920229,-84.5030288696289,125.9604263305664,5.020210011590435,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5864568335629473,3.498728953661163,1.07,-0.03889718553847063,False,0,213,0.0
213,18.575920229,-84.7099609375,125.81742858886719,5.098281445544023,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.604894166774702,3.4987289536596404,1.07,-0.04591285955609212,False,0,214,0.0
214,18.62592023,-84.91985321044922,125.67037963867188,5.11093581354834,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,219.95687960965208,388.34557953491304,0.0,9.7559790211822e-69,2904.276316478354,True,0.6181983111478837,3.4987289536580937,1.07,-0.04272061413209935,False,0,215,0.0
215,18.675920231,-85.12667846679688,125.52354431152344,5.056080517129784,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6085861938972472,3.49872895365656,1.07,-0.04686659976836846,False,0,216,0.0
216,18.725920232,-85.33074188232422,125.37696838378906,5.010644727032942,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.648893456534544,3.4987289536550867,1.07,-0.04147960240167245,False,0,217,0.0
217,18.775920232,-85.53596496582031,125.22674560546875,5.14983249198745,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,203.17420025321795,364.952655686338,0.0,1.4072633796652568e-69,2215.3871354103994,True,0.6373234379447249,3.49872895365357,1.07,-0.04241490175588444,False,0,218,0.0
218,18.825920233,-85.74163055419922,125.0746841430664,5.09969562094443,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.625515306684145,3.4987289536520567,1.07,-0.044549410209210855,False,0,219,0.0
219,18.875920234,-85.9443359375,124.922119140625,5.062651963477924,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6159657011254029,3.4987289536505273,1.07,-0.04876329813769917,False,0,220,0.0
220,18.925920235,-86.14501953125,124.7696762084961,5.031727544153948,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,245.59805234006456,430.35752755002443,0.0,2.2159598443173228e-70,3963.5506203935456,True,0.6075971435402504,3.4987289536490844,1.07,-0.05402942236608274,False,0,221,0.0
221,18.975920235,-86.34329986572266,124.61630249023438,5.005404495824301,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6014671295429735,3.4987289536475776,1.07,-0.06140644941825832,False,0,222,0.0
222,19.025920236,-86.54395294189453,124.4593734741211,5.176667903335648,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6407723204389624,3.4987289536461885,1.07,-0.05920437213677551,False,0,223,0.0
223,19.075920237,-86.74481201171875,124.29888153076172,5.123610699893226,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,219.41266847285377,376.45417849761014,0.0,3.298494938760375e-71,2888.710734456465,True,0.6317676799498875,3.499250845479457,1.07,-0.064079104349367,False,0,224,0.0
224,19.125920238,-86.94316864013672,124.13931274414062,5.076422892808683,1,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6236920744009617,3.4987289536430985,1.07,-0.06981936649219564,False,0,225,0.0
225,19.175920238,-87.13856506347656,123.97946166992188,5.036847886610827,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6647527407786872,3.4987289536416526,1.07,-0.0640587113199472,False,0,226,0.0
226,19.27592024,-87.5301513671875,123.65879821777344,5.11214303951797,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6391570047962647,3.498728953638677,1.07,-0.06593645034818904,False,0,227,0.0
227,19.325920241,-87.72091674804688,123.5042724609375,4.859835486698231,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6254369361713332,3.498728953637269,1.07,-0.06549761428802889,False,0,228,0.0
228,19.375920241,-87.90873718261719,123.34536743164062,4.956265665319915,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,237.8248786465473,381.08054114139793,0.0,1.4383481665702948e-47,3230.75371708377,True,0.6169390710974594,3.49872895363584,1.07,-0.07028270184685179,False,0,229,0.0
229,19.425920242,-88.0972671508789,123.18203735351562,5.008136831440869,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6575573694237778,3.498728953634421,1.07,-0.07645043887795464,False,0,230,0.0
230,19.475920243,-88.28596496582031,123.01588439941406,5.044469446343595,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.647219179031599,3.4987289536330017,1.07,-0.07234691720346617,False,0,231,0.0
231,19.525920244,-88.47297668457031,122.8488998413086,5.014552803059676,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,227.73347710697632,363.5089826480102,0.0,5.70125928748949e-48,2916.140540894842,True,0.6386473444828511,3.498728953631575,1.07,-0.07735498447380804,False,0,232,0.0
232,19.575920244,-88.65886688232422,122.68083953857422,4.996571925438567,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6316281020949197,3.498728953630156,1.07,-0.08387628540768319,False,0,233,0.0
233,19.625920245,-88.8438491821289,122.51152038574219,4.962849816008337,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6712545761552051,3.498728953628777,1.07,-0.07659599778450529,False,0,234,0.0
234,19.675920246,-89.02836608886719,122.34073638916016,5.056152546519661,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,214.92698404300629,331.0370588372738,0.0,2.2062673467438608e-48,2427.9094641220545,True,0.6602259375630937,3.4987289536273707,1.07,-0.07925417748467808,False,0,235,0.0
235,19.725920247,-89.21116638183594,122.16895294189453,5.011157582928516,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6511204807487676,3.498728953625972,1.07,-0.08375312599096527,False,0,236,0.0
236,19.775920247,-89.39327239990234,121.99651336669922,5.0470542971054835,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6429700313139148,3.498728953624573,1.07,-0.0891758186179906,False,0,237,0.0
237,19.825920248,-89.57547760009766,121.82122039794922,5.096087842640502,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,209.29492719392087,315.1978398696226,0.0,8.344593398225872e-49,2284.4073357787747,True,0.6425105089967222,3.4987289536231763,1.07,-0.096602625057684,False,0,238,0.0
238,19.875920249,-89.75711822509766,121.64515686035156,5.054637142559709,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6732980119154457,3.4987289536218804,1.07,-0.09150596524078888,False,0,239,0.0
239,19.92592025,-89.93757629394531,121.46809387207031,5.109718456539056,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6629151992026033,3.498747706003695,1.07,-0.09485551892883168,False,0,240,0.0
240,19.97592025,-90.117919921875,121.28904724121094,5.091347813510312,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,220.3440096587458,326.6886718741952,0.0,3.121654021112606e-49,2785.1816548122365,True,0.6539734769961116,3.4987289536190147,1.07,-0.09967853696298054,False,0,241,0.0
241,20.025920251,-90.29473114013672,121.1104965209961,4.9764597502521974,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.668133790852981,3.4987289536176562,1.07,-0.10653702448815458,False,0,242,0.0
242,20.075920252,-90.47325897216797,120.92857360839844,5.135355748885481,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6842136318293542,3.498728953616317,1.07,-0.09683760198102517,False,0,243,0.0
243,20.125920253,-90.64970397949219,120.74652862548828,5.027191937349298,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,245.43771683707047,346.0942864825626,0.0,1.165515364108556e-49,3865.584708273226,True,0.6731816013756847,3.498728953614945,1.07,-0.099583906254438,False,0,244,0.0
244,20.175920253,-90.82460021972656,120.5641098022461,5.069891145630109,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6635557941878848,3.498728953613585,1.07,-0.10366117202799816,False,0,245,0.0
245,20.225920254,-91.00080108642578,120.37853240966797,5.070698707584491,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6550520684064767,3.498728953612247,1.07,-0.10900543438686813,False,0,246,0.0
246,20.275920255,-91.17491149902344,120.19361877441406,5.090660820121837,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,222.46900709535694,304.4219449537873,0.0,4.056939265273345e-50,2878.1388943684688,True,0.6910976091823462,3.4987289536108546,1.07,-0.11123798490082545,False,0,247,0.0
247,20.325920256,-91.3462905883789,120.00886535644531,5.090270131561799,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6790189238217462,3.498728953609539,1.07,-0.10597787518481469,False,0,248,0.0
248,20.375920256,-91.51900482177734,119.82150268554688,5.1093538671313095,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6675997395829795,3.4990237832802134,1.07,-0.10729155643143082,False,0,249,0.0
249,20.425920257,-91.68850708007812,119.6349868774414,5.0067642565492925,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,255.6817814964461,326.8556602228719,0.0,1.476827560907571e-50,4335.280899467882,True,0.6580918844609135,3.4987289536069017,1.07,-0.11152520050091383,False,0,250,0.0
250,20.475920258,-91.85781860351562,119.44703674316406,5.116714929817267,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6964500008811814,3.498728953605633,1.07,-0.11081463917449627,False,0,251,0.0
251,20.525920259,-92.02689361572266,119.2574691772461,5.024591815148416,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6822394780913136,3.4987289536043145,1.07,-0.11510119797812499,False,0,252,0.0
252,20.575920259,-92.19434356689453,119.0678482055664,5.102020716023688,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,218.6355684372779,277.03466279727945,0.0,4.9512612120051666e-51,2725.780694541928,True,0.6693336032420117,3.498728953603021,1.07,-0.10682322457503698,False,0,253,0.0
253,20.62592026,-92.36039733886719,118.87762451171875,4.997977131021878,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6578954355746284,3.4987289536017467,1.07,-0.10972446878965889,False,0,254,0.0
254,20.675920261,-92.52669525146484,118.68528747558594,5.114049396688644,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6927463295773401,3.4987289536004966,1.07,-0.11246746984945796,False,0,255,0.0
255,20.775920262,-92.85716247558594,118.30259704589844,5.099144409422859,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6592353580493762,3.498746980095672,1.07,-0.12015253301283443,False,0,256,0.0
256,20.825920263,-93.01431274414062,118.1238021850586,4.751720711367974,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6413875491766609,3.4987289535967094,1.07,-0.10672405500969248,False,0,257,0.0
257,20.875920264,-93.1693115234375,117.93991088867188,4.844057532556828,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6283257684787118,3.4987289535955317,1.07,-0.10379271373619167,False,0,258,0.0
258,20.925920264,-93.3243179321289,117.7516098022461,4.89965375796565,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,231.63725131629053,262.96156511424437,0.0,4.4068099030012276e-52,2691.878245898858,True,0.6630767274820621,3.4987289535943455,1.07,-0.10508750805043374,False,0,259,0.0
259,20.975920265,-93.47947692871094,117.56028747558594,4.945030134586676,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6475789976070218,3.498728953593166,1.07,-0.1027396080927366,False,0,260,0.0
260,21.025920266,-93.63483428955078,117.36630249023438,4.990318925601806,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6334633722410671,3.4987289535919603,1.07,-0.09346401426757164,False,0,261,0.0
261,21.075920267,-93.79054260253906,117.16950988769531,5.040595628321763,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,202.41685846622283,228.15818304721384,0.0,1.4722110166582646e-52,1823.7819759906877,True,0.6206895682142024,3.4987289535907675,1.07,-0.09327141448422269,False,0,262,0.0
262,21.125920267,-93.94661712646484,116.96984100341797,5.085202159162371,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6446797146211973,3.4987289535895467,1.07,-0.09498613238639816,False,0,263,0.0
263,21.175920268,-94.10086822509766,116.77079772949219,5.02581691621612,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6287722690113691,3.498728953588336,1.07,-0.09734456231737196,False,0,264,0.0
264,21.225920269,-94.25333404541016,116.57135772705078,4.956156675442959,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,248.87206561380123,264.82182482583715,0.0,5.260560506720717e-53,3764.606774759541,True,0.6145649460162331,3.4994060207480397,1.07,-0.08614695949116377,False,0,265,0.0
265,21.27592027,-94.40514373779297,116.37100219726562,5.041792038636081,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6014145741362132,3.4993792263709813,1.07,-0.08529824546954931,False,0,266,0.0
266,21.32592027,-94.55543518066406,116.17015075683594,5.068832526820865,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5897990268463388,3.499379226369833,1.07,-0.08753694251383956,False,0,267,0.0
267,21.375920271,-94.70499420166016,115.96847534179688,5.009360100446898,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,236.99953111025755,247.10859505829552,0.0,1.7832269125767152e-53,3339.2847398724084,True,0.6160429445061144,3.499379226368683,1.07,-0.0903080987516279,False,0,268,0.0
268,21.425920272,-94.85383605957031,115.76553344726562,5.05319621518544,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.6009149957858665,3.4993792263675134,1.07,-0.08074958391916928,False,0,269,0.0
269,21.475920273,-95.00279998779297,115.56097412109375,5.059856392528312,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5865608886808387,3.499379226366383,1.07,-0.07720559834906901,False,0,270,0.0
270,21.525920273,-95.14991760253906,115.35711669921875,5.016708069337775,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,238.96943625725035,241.1747959113397,0.0,6.11855258367327e-54,3468.0017547485018,True,0.5733781982297823,3.4993792263652232,1.07,-0.07628950852145397,False,0,271,0.0
271,21.575920274,-95.29586029052734,115.15286254882812,5.052623673107914,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5613979648424512,3.4993792263641414,1.07,-0.07617874093014118,False,0,272,0.0
272,21.625920275,-95.44087982177734,114.9482421875,5.042677611382453,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5810875090874672,3.4993792263629104,1.07,-0.06871271525588427,False,0,273,0.0
273,21.675920276,-95.58500671386719,114.74258422851562,5.024602985973364,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,237.29013361577915,236.36592514151852,0.0,2.1144374434047055e-54,3415.4786478049195,True,0.5667771036729082,3.4993792263617607,1.07,-0.05641947154020607,False,0,274,0.0
274,21.725920276,-95.72840881347656,114.53567504882812,5.004320280845524,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5537415135035024,3.4993801064907375,1.07,-0.05336993423607103,False,0,275,0.0
275,21.775920277,-95.87026977539062,114.32823944091797,5.029066162938231,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5422934062815659,3.4993792263594896,1.07,-0.05382203149774542,False,0,276,0.0
276,21.825920278,-96.01121520996094,114.12036895751953,5.05568696599314,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,224.71463977630407,218.99987783714005,0.0,7.247211813296373e-55,2885.6330749254475,True,0.5318526447388366,3.499379226358376,1.07,-0.054595337801037175,False,0,277,0.0
277,21.875920279,-96.15126037597656,113.9117660522461,5.05552713717178,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5547718120747539,3.499379226357274,1.07,-0.03913053415663867,False,0,278,0.0
278,21.925920279,-96.29055786132812,113.70279693603516,4.9944835868872595,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5414773549951435,3.4993792263561687,1.07,-0.0349071678668301,False,0,279,0.0
279,21.97592028,-96.4295654296875,113.4919204711914,5.038252997170011,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,230.70695665253757,221.77872199598988,0.0,2.5378927008719525e-55,3129.860515585027,True,0.5294047357323534,3.4993792263550723,1.07,-0.032547650368251885,False,0,280,0.0
280,22.025920281,-96.5667724609375,113.28221130371094,5.027364048818419,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5182859430645197,3.49937922635399,1.07,-0.03090026750650296,False,0,281,0.0
281,22.075920282,-96.70391082763672,113.07000732421875,5.027642530716514,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5084981591174484,3.4993792263528922,1.07,-0.01576452330749553,False,0,282,0.0
282,22.125920282,-96.83985137939453,112.85871887207031,5.0740907678378,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,219.29032673982996,207.33441186963347,0.0,8.771455335369301e-56,2686.415324777429,True,0.5260915916284645,3.49937922635181,1.07,-0.009472476034109473,False,0,283,0.0
283,22.175920283,-96.97581481933594,112.64474487304688,5.046095090961407,2,,,,,,,,,,,,0.0,,lane_follow,LANE_KEEP,,,0,,,0,0,0,,,,,,,,True,0.5190905440134957,3.4993792263506927,1.07,-0.005710066387907359,False,0,284,0.0
